group_id,module_type,x_position,y_position,width,height,x_end,y_end,is_rotated,module_count,rows,cols,area
1,A,0.0,0.0,11.2,9.2,11.2,9.2,True,4,2,2,103.04
2,B,13.2,0.0,4.0,8.0,17.2,8.0,True,4,2,2,32.0
