group_id,module_type,x_position,y_position,width,height,x_end,y_end,is_rotated,module_count,rows,cols,area
1,D,0,0,12.3,3.6,12.3,3.6,False,6,1,2,44.28
2,C,0.0,5.1,5.0,4.5,5.0,9.6,True,2,2,1,22.5
3,E,6.5,6,5.5,12.0,12.0,18.0,True,4,1,1,66.0
